Year,Region,Drought_gdp,Extreme temperature_gdp,Flood_gdp,Storm_gdp,Wildfire_gdp,Drought_affected,Extreme temperature_affected,Flood_affected,Storm_affected,Wildfire_affected,Drought_deaths,Extreme temperature_deaths,Flood_deaths,Storm_deaths,Wildfire_deaths,Greenhouse gas emissions,Yearly average,Yearly anomaly average,Period,Total_Deaths,Total_Affected,Total_GDP_Loss
1995,Europe,0.0,0.005717774707686087,0.00386364187754827,0.022291201940896992,0.0,0,178,1728800,238360,2014,0,258,7,182,0,11.296431,9.243558558333334,0.09504966833333328,1975-1999,447,1969352,0.03187261852613135
1995,North America,0.0005785694210230466,0.0,0.018542006745362563,0.10637815907813378,0.0005178189994378865,0,0,191115,303625,6500,0,759,65,403,0,18.505337,25.350920000000002,-0.34629672224999997,1975-1999,1227,501240,0.12601655424395727
1995,Oceania,0.0,0.0,0.0,0.022030416471689285,0.0,0,500100,0,431769,0,0,1,0,8,0,28.218338,24.582119624999997,-0.15439685191666666,1975-1999,9,931869,0.022030416471689285
1995,South America,0.0,0.0004629188216775354,0.00013888014391724758,0.04629078030132674,0.0,0,35000,397300,46000,0,0,2,207,8,0,12.290957,20.232804083333335,-0.17363484475,1975-1999,217,478300,0.04689257926692152
1996,Africa,0.0,0.0,0.004045650752125572,0.0009482995421844343,0.0,3342000,0,674618,300200,0,0,52,328,37,0,4.4808536,24.161283333333333,-0.38553524125,1975-1999,417,4316818,0.0049939502943100065
1996,Asia,0.0025712572295439463,0.0,0.11093397174552005,0.026763866502322934,0.008119557694131033,0,0,181018058,25671396,5561,0,232,7531,4006,25,4.1242604,20.005788833333334,-0.7276498787499999,1975-1999,11794,206695015,0.14838865317151798
1996,Europe,0.0,0.0,0.00651660208242073,0.0024766452134649727,0.0,0,200,249190,12060,600,0,16,52,8,19,11.818733,8.428752393333333,-1.1156780991666666,1975-1999,95,262050,0.008993247295885702
1996,North America,0.0067451236649803265,0.0,0.02096946599213041,0.02321632658797077,0.0,0,0,371221,1170594,50,0,0,119,522,1,18.789913,24.85293125,-0.8268910258333332,1975-1999,642,1541865,0.0509309162450815
1996,Oceania,0.0,0.0,0.03147290594291062,0.05610781469349555,0.0,0,0,13226,624806,0,0,0,5,8,0,27.11636,24.735148875,-0.22865128308333335,1975-1999,13,638032,0.08758072063640618
1996,South America,0.0,0.0,0.0,0.0,0.0,0,0,346700,0,0,0,0,27,0,0,11.882604,19.740095916666668,-0.4196762983333333,1975-1999,27,346700,0.0
1997,Africa,0.0,0.0,0.0009905166775670373,0.003262393721386527,0.0,3077100,0,3351704,600060,0,0,0,3022,192,0,4.408943,24.281287333333335,-0.36097574208333333,1975-1999,3214,7028864,0.004252910398953564
1997,Asia,0.0030762657627761447,0.0001343344078884991,0.01432445719161847,0.020602863373471128,0.0384475111406087,4065000,702180,40081046,12643890,40070,672,173,4036,4791,240,4.56533,19.503407958333334,-0.314489628,1975-1999,9912,57532186,0.07658543187636294
1997,Europe,0.005399737170199144,0.0,0.044666391481618765,0.0006387471779492536,0.0,0,10000,477971,22796,1259,0,139,136,113,14,10.909402,8.936277483333333,-0.7812519361666667,1975-1999,402,512026,0.05070487582976716
1997,North America,1.0983698707138841e-05,2.1970207982012368e-05,0.04100180157391793,0.014828754918493536,1.3732433951658234e-05,290000,0,255374,811647,2600,0,292,76,427,0,18.8009,25.27088433333333,-0.528087667,1975-1999,795,1359621,0.055877242833052274
1997,Oceania,0.0,0.0,0.0,0.020758727187646233,0.0006126813289658399,500000,0,600,21460,8000,60,0,0,79,2,26.45406,24.204352916666668,-0.4844073433333333,1975-1999,141,530060,0.021371408516612074
1997,South America,0.0012744097144142118,0.0,0.023206926017539913,0.0005273442770407016,0.0,641200,0,498507,584233,1300,0,0,418,559,10,12.455308,20.385200041666664,-0.03655480999999997,1975-1999,987,1725240,0.025008680008994828
1998,Africa,0.0011452910398953564,0.0,0.003829136690647482,0.01038332243296272,0.0,236700,0,3274039,160,1500,12,0,272,18,75,4.4974523,24.880561666666665,0.09914286883333333,1975-1999,377,3512399,0.015357750163505558
1998,Asia,0.0,0.0,0.17939551294206885,0.02091910732909832,0.005948096615151228,2605000,34100,289643494,26195580,2300,8,2813,9666,5016,5,3.9648235,20.573798,-0.2221109893333333,1975-1999,17508,318480474,0.2062627168863184
1998,Europe,0.0,0.0,0.008460572160258787,0.011853792499241837,0.006400798598241062,0,2286,265957,256865,101583,0,226,140,54,17,10.834099,9.152915683333333,-0.8804139108333334,1975-1999,437,626691,0.026715163257741682
1998,North America,0.0020174002248454187,0.02312168634064081,0.009003664980326027,0.1426491174817313,0.0015636228218100057,820000,0,70100,4561858,49221,0,230,466,19847,52,18.764305,25.612076666666667,0.6330538591666667,1975-1999,20595,5501179,0.17835549184935356
1998,Oceania,0.0,0.0,0.04133303696771175,0.0,0.0,292635,0,15375,5971,0,0,0,20,0,0,28.13103,24.741880666666667,0.44315107116666663,1975-1999,20,313981,0.04133303696771175
1998,South America,0.0052793793568698,0.0,0.04807688329210704,0.0,0.0015578367438722734,10100000,0,416800,4000,12000,0,0,88,0,1,13.192113,20.403457708333335,0.22493791575000002,1975-1999,89,10532800,0.054914099392849115
1999,Africa,0.06620035971223022,0.0,0.0034433616742969263,0.02709594506213211,0.0,32719545,0,1491549,146623,3005,206,0,395,327,4,4.2905226,24.093037083333332,-0.2745647444166666,1975-1999,932,34360722,0.09673966644865926
1999,Asia,0.016167723049208306,0.0,0.04506706172371291,0.039688695837678964,2.3658386270977528e-05,66129000,0,144758467,18106614,4000,143,151,3436,11402,61,4.025085,20.565909875,-0.22327127525000004,1975-1999,15193,228998081,0.10094713899687116
1999,Europe,0.02030576540755467,0.0,0.011419860498028777,0.11661489368871517,0.0007191798362368164,0,725246,359502,3503316,6,0,348,108,252,0,10.720722,9.673144241666668,-0.1413544316666667,1975-1999,708,4588070,0.14905969943053543
1999,North America,0.0063513293985385045,0.005292774030354132,0.002419328274311411,0.07109280775716695,0.00048693648116919616,65000,0,1250977,3332071,2519,0,272,741,258,1,18.760782,24.705871333333334,0.001249666666666686,1975-1999,1272,4650567,0.0856431759415402
1999,Oceania,0.0,0.0,0.0038093589143659338,0.19385100608329434,0.0,84000,0,38350,12469,2000,0,0,2,51,1,27.763397,24.757648416666665,0.26321371125,1975-1999,54,136819,0.19766036499766027
1999,South America,0.010586732628738476,0.0,0.13381652799640206,2.1182819878569822e-05,0.011857139644704294,40000,0,1187693,1000,7300,12,0,30127,3,3,12.87302,19.629666458333332,-0.45282761,1975-1999,30145,1235993,0.1562815830897234
2000,Africa,0.0,4.820143884892086e-05,0.040201242642249835,0.0005957161543492478,0.0005957161543492478,3431290,105,5713013,1119513,1255,21,3,1168,188,0,4.269416,24.01948825,-0.48393534866666665,2000-2024,1380,10265176,0.041440876389797245
2000,Asia,0.00816594292215796,4.318763629468095e-06,0.042824516450175404,0.038299601782497396,0.0,77773000,712,67538202,11222316,1883,57,375,4218,929,2,4.063108,19.944695416666665,-0.4531570280833333,2000-2024,5581,156536113,0.08929437991846023
2000,Europe,0.004038979681234626,0.0021996495602655255,0.08791565522121508,0.010874866057889948,0.0003002392425110355,0,892,260856,2671704,276,2,412,93,61,23,10.525101,9.801621535833334,0.3769447858333333,2000-2024,591,2933728,0.10532938976311622
2000,North America,0.005662591343451377,0.0,0.0014709415401911185,0.010997816188870151,0.012799707700955593,1125,0,17407,119474,36087,0,101,200,164,14,19.074875,24.78371325,-0.24073591625,2000-2024,479,174093,0.03093105677346824
2000,Oceania,0.0,0.0,0.022674777725783808,0.012786523163313055,0.0,0,0,600,1350,200,0,0,0,1,0,29.13681,24.690448916666668,-0.02303457383333335,2000-2024,1,2150,0.03546130088909687
2000,South America,0.0,0.0004096469530020238,0.013518012143017765,0.0,0.0,20000,25977,424603,530,0,0,36,291,1,8,11.985339,19.682944875,-0.5853246058333333,2000-2024,336,471110,0.01392765909601979
2001,Africa,0.0,0.0,0.02053721386527142,0.0,0.0,12554558,0,2852576,5941,0,58,0,1586,18,31,4.0564685,24.137933041666667,-0.17089541883333334,2000-2024,1693,15413075,0.02053721386527142
2001,Asia,0.0,4.2666160993647486e-08,0.007068725703991656,0.026894183180051198,0.0,17630000,202012,30184176,25712737,0,0,538,3010,1625,0,3.9735775,20.574695000000002,-0.13833638791666664,2000-2024,5173,73728925,0.033962951550203846
2001,Europe,0.0,5.964214711729622e-07,0.007667004751154093,0.0005324830676955218,0.0,0,6294,753023,12848,0,0,1170,101,32,0,10.636928,9.438338116666667,-0.3354152925,2000-2024,1303,772165,0.008200084240320787
2001,North America,0.00018124227093872962,0.0,0.0008912731871838111,0.03735079258010118,0.0,896596,1850,41573,6225503,1339,41,56,61,182,2,18.312326,25.074530333333332,0.22731268291666665,2000-2024,342,7166861,0.038423308038223726
2001,Oceania,0.0,0.01658011230697239,0.018776977070659805,0.004799906410856341,0.0074610669162377165,0,0,4001,18251,4400,0,0,4,4,0,28.17891,24.69567225,0.03638521849999999,2000-2024,8,26652,0.04761806270472625
2001,South America,0.0,0.0,0.03684596357094671,0.0005975713964470429,0.0,1000000,3000,718995,16150,0,0,14,200,40,0,11.509509,19.902821333333335,-0.2291994091666667,2000-2024,254,1738145,0.03744353496739375
2002,Africa,0.0,0.0,0.01838603662524526,0.006513897972531066,0.0,5943435,0,1013989,645636,2250,588,60,482,88,4,4.1168013,24.53074375,-0.037161193749999995,2000-2024,1222,7605310,0.024899934597776327
2002,Asia,0.009761638380582156,0.0,0.02341316962169337,0.0184780767042761,0.0,371510000,53724,164688275,109396460,422,0,2810,3004,834,0,4.1155076,20.460177666666667,0.09004318866666666,2000-2024,6648,645648881,0.051652884706551626
2002,Europe,0.0,0.0,0.11039090204535498,0.016360963035347238,0.0,0,25062,1095518,125586,120,0,435,301,83,0,10.517804,9.89972325,-0.1625924279666666,2000-2024,819,1246286,0.12675186508070221
2002,North America,0.017204005059021924,0.0,0.0059407729061270375,0.035171793142214726,0.0011376222596964586,220000,0,491454,859824,23088,0,64,132,225,0,18.243149,25.445798999999997,-0.20011530916666673,2000-2024,421,1594366,0.05945419336706014
2002,Oceania,0.16321268132896585,0.0,4.080486663547029e-05,0.010649649040711277,0.00408029948525971,0,0,3301,18306,244,0,0,0,48,2,26.261297,24.759893416666667,-0.0868478575,2000-2024,50,21851,0.1779834347215723
2002,South America,0.0,0.0,0.012509849336631436,0.0009803912750168653,0.003137261074881943,21500,25200,495968,117767,0,0,0,239,84,0,12.301437,20.29302775,0.01784674308333334,2000-2024,323,660435,0.016627501686530245
2003,Africa,0.0,0.0,0.029920470896010465,0.0,0.0,15619500,0,1436730,217252,0,9,40,420,152,0,4.2510867,24.65750625,0.05319865483333334,2000-2024,621,17273482,0.029920470896010465
2003,Asia,4.041433583009386e-06,0.0016167796529818906,0.06362894899023419,0.02115248411870674,0.0,51015000,200,167117221,10576723,300,0,2073,2875,610,0,4.2762628,20.22862125,-0.04708460500000001,2000-2024,5558,228709444,0.08640225419550583
2003,Europe,0.003275176062270445,0.06964057687771676,0.01669190282036594,0.0017527917242308858,0.01005536273882131,1062575,0,35636,77,153204,0,72225,23,22,24,10.782384,9.539576958333333,-0.17454691916666673,2000-2024,72294,1251492,0.10141581022340533
2003,North America,0.0,0.0,0.0010674114671163574,0.0750285975267004,0.019386180438448565,35000,0,296983,263102,27894,0,21,119,216,19,18.43518,25.503705416666666,0.05862615941666668,2000-2024,375,622979,0.09548218943226533
2003,Oceania,0.0,0.0,0.010133926064576509,0.013245999064108564,0.02393846513804399,0,0,473,34595,2650,0,0,7,22,4,26.891209,24.584606625,-0.11748767250000001,2000-2024,33,37718,0.04731839026672906
2003,South America,0.004601439172475827,0.0,0.0510840341803463,0.0,0.0,0,1839888,540479,900,285,0,339,459,12,0,15.756841,20.073419458333333,-9.536724999999191e-05,2000-2024,810,2381552,0.055685473352822125
2004,Africa,0.0,0.0,0.0,0.013577141922825376,0.0,17779000,113,806738,1055108,777,80,13,267,412,0,4.1736507,24.534246666666665,-0.0771417625,2000-2024,772,19641736,0.013577141922825376
2004,Asia,0.0,0.0,0.0362370010429506,0.07384976533611454,0.0,0,300,115097460,13978173,2155,0,59,3064,2996,0,4.45446,20.1248865,-0.07010131008333334,2000-2024,6119,129078088,0.11008676637906514
2004,Europe,0.007488344509215891,0.0,0.0009559086161000101,0.004808730666846379,1.678741112646157e-05,0,0,417979,19186,2100,0,71,30,38,14,10.760666,9.276515258333333,-0.11888731066666662,2000-2024,153,439265,0.013269771203288741
2004,North America,1.4651489600899381e-05,0.0,0.003309839797639123,0.2977425913434514,0.0,137500,0,77519,6142483,15487,0,17,3410,3064,0,18.289524,25.174104,-0.4937516066666667,2000-2024,6491,6372989,0.3010670826306914
2004,Oceania,0.0,0.0,0.023119981282171267,0.019817173607861487,0.0,0,0,19570,89923,0,0,0,7,28,0,27.14637,24.63856954166667,-0.43388374999999996,2000-2024,35,109493,0.042937154890032754
2004,South America,0.0616201034405217,0.0,1.3807060939959523e-05,0.01307092421857432,0.0,55000,2139467,563543,151790,0,0,95,193,9,0,13.470735,20.272313666666665,-0.07030486991666667,2000-2024,297,2909800,0.07470483472003597
2005,Africa,0.0,0.0,0.0007418247220405494,0.019700032701111838,0.0,20714000,0,734409,14537,0,149,0,397,127,0,4.0648894,24.804143999999997,0.25292603124999996,2000-2024,673,21462946,0.02044185742315239
2005,Asia,0.0017594695173983124,0.0,0.042930895041243956,0.03379780032236655,0.0,8784000,1550,73140845,41584637,2140,0,753,4633,1328,0,4.619423,19.925687083333333,0.08011646075000002,2000-2024,6714,123513172,0.07848816488100882
2005,Europe,0.0,0.002164989722680864,0.02638265323314351,0.030769892509350676,0.02008026417764599,0,665,150796,411861,137,0,764,164,43,28,10.811167,9.144754130833332,0.09276086258333334,2000-2024,999,563459,0.07939779964282104
2005,North America,0.0,0.0,0.005053212478920742,0.7667848454187746,0.0004514502529510961,0,31,66521,7107621,1410,0,33,182,3683,5,18.317274,25.28447608333333,0.4296756108333333,2000-2024,3903,7175583,0.7722895081506465
2005,Oceania,0.0,0.0,0.009771361722040243,0.003908563406644829,0.0030065512400561534,0,0,5893,1934,220,0,0,4,10,12,23.025003,24.667131333333337,0.2887341957833333,2000-2024,26,8047,0.016686476368741224
2005,South America,0.0,0.0,0.01900276590960198,0.0,0.0,52990,0,964785,3794,3000,0,0,363,65,0,12.440906,20.453812666666664,0.07827567958333335,2000-2024,428,1024569,0.01900276590960198
2006,Africa,0.0,0.0,0.01164702419882276,0.0,0.0,3757000,0,2118615,89622,0,0,0,1466,8,0,4.0077324,24.687246416666667,-0.08255688591666667,2000-2024,1474,5965237,0.01164702419882276
2006,Asia,0.010733236939414052,0.0,0.02109145728643216,0.04344902815966625,5.163790651370058e-05,20100000,100,27241414,66716979,200,134,131,4004,4182,0,4.961695,19.815978958333332,-0.05615175966666672,2000-2024,8451,114058693,0.07532536029202618
2006,Europe,0.0011827509519156249,0.0052433231121744115,0.0008490278666981164,5.2434545270748394e-05,0.0034553492603699833,0,61654,131128,1802,0,0,4495,53,26,4,10.885269,9.698983916666666,-0.11582841916666671,2000-2024,4578,194584,0.010782885736428886
2006,North America,0.0,0.0,0.006501079258010118,0.020688698707138842,0.0009446599213041035,0,0,117090,291631,2021,0,200,70,113,17,17.457043,25.389505666666665,0.7503854188333333,2000-2024,400,410742,0.028134437886453062
2006,Oceania,0.0,0.0,0.0002548432381843706,0.08609335517080019,0.007281516144127281,0,0,14924,9198,141,0,0,5,0,4,24.300415,24.575139541666665,-0.30532860666666667,2000-2024,9,24263,0.09362971455311184
2006,South America,0.0,0.0,0.007236181695525073,0.0,0.0,0,0,697557,0,0,0,0,232,0,0,11.714512,20.581352041666666,0.06115039166666666,2000-2024,232,697557,0.007236181695525073
2007,Africa,0.0,0.0,0.025436396337475475,0.01193302812295618,0.0,4067750,0,5057559,389016,3505,0,22,936,109,36,3.9789762,24.613012916666666,-0.016413371083333333,2000-2024,1103,9517830,0.037369424460431656
2007,Asia,0.0,0.0,0.03183441499952593,0.04249703707215322,0.0,0,103025,167529142,22480277,15,0,384,6933,4925,1,4.986016,20.21650358333333,0.5533105650000001,2000-2024,12243,190112459,0.07433145207167915
2007,Europe,0.002069747615998922,0.0,0.04702173063315025,0.047420625400141525,0.008933830912828115,210394,491,423783,9634,1005502,0,598,49,81,92,10.983037,10.137576606666666,0.5557552669666667,2000-2024,820,1649804,0.10544593456211881
2007,North America,0.0012756351883080382,0.0,0.016192054525014054,0.035344120292299046,0.011969704890387858,0,0,1873826,944474,650991,0,0,225,745,8,17.443893,25.448810416666664,-0.019647766249999976,2000-2024,978,3469291,0.064781514896009
2007,Oceania,0.0,0.0,0.0946537669630323,0.007125690219934488,0.0,0,0,5900,163329,0,0,0,15,175,0,24.469288,25.094125875000003,0.07556255275000001,2000-2024,190,169229,0.10177945718296678
2007,South America,0.0,0.0,0.02721659545761187,0.0,0.0010206206431302002,1000000,884572,4005072,0,125000,0,82,431,0,8,11.322777,20.437852833333334,-0.057347295500000006,2000-2024,521,6014644,0.028237216100742073
2008,Africa,0.0,0.0,0.016640516677567038,0.003811543492478744,0.020487115761935907,17942500,0,1015523,762240,3048,4,0,525,129,83,4.233129,24.48536891666667,-0.13692585658333334,2000-2024,741,19723311,0.040939175931981694
2008,Asia,0.000808123162984735,0.07577008865080118,0.012854605575045036,0.023535360766094623,0.0,16080000,79170684,27718771,11129479,300,0,1579,2778,139788,2,5.158964,20.4925785,0.18008932508333333,2000-2024,144147,134099234,0.11296817815492556
2008,Europe,0.0,0.0,0.006519705495838528,0.01659383023890555,0.0,0,500,245135,3956,0,0,109,65,19,0,10.724782,9.681993516666667,0.4980872158333333,2000-2024,193,249591,0.023113535734744076
2008,North America,0.0,0.0,0.04112801573917931,0.2046356548622822,0.008607498594716132,0,0,11819228,3688189,55320,0,0,236,1036,1,16.978054,25.18641725,-0.43824658916666664,2000-2024,1273,15562737,0.25437116919617764
2008,Oceania,0.0,0.0,0.14078797379503977,0.032725549836218996,0.0,0,0,84385,12000,0,0,0,7,8,0,26.984215,24.7304575,0.051926054416666645,2000-2024,15,96385,0.17351352363125877
2008,South America,0.0,0.0,0.06988335956824826,0.0,0.0,45500,0,4029419,55910,0,4,0,387,3,0,10.725512,20.36395,-0.09627930166666666,2000-2024,394,4130829,0.06988335956824826
2009,Africa,0.0,0.0,0.00717217135382603,0.0003825376062786135,0.0,20980000,0,2588355,155829,125,0,0,656,48,0,4.2960343,24.81816458333333,0.19671026883333334,2000-2024,704,23724309,0.007554708960104644
2009,Asia,0.012477010050251256,0.00021488100881767328,0.01860255759931734,0.026060856167630604,0.0,62463000,819138,54631514,50181534,0,0,294,2516,2825,0,5.324088,20.642539833333334,-0.10900965958333332,2000-2024,5635,168095186,0.057355304826016876
2009,Europe,0.0,0.0,0.004798834113960306,0.032764123732183174,0.0005665970280014826,0,10767,45084,2067,1040,0,413,64,41,8,10.239684,9.594074336666667,-0.00905474575,2000-2024,526,58958,0.03812955487414497
2009,North America,0.0001109584035975267,0.0045204721753794265,0.002952290612703766,0.04877588251826869,0.00041095278246205735,2545000,0,199548,222808,455,0,58,67,355,2,15.701612,25.374090833333337,-0.32519612083333327,2000-2024,482,2967811,0.05677055649241147
2009,Oceania,0.0,0.0,0.013222227421619092,0.005015301824988301,0.08894791764155358,0,2000,27706,19245,9954,0,347,40,3,180,23.497965,24.467702458333335,-0.32322788275,2000-2024,570,58905,0.10718544688816097
2009,South America,5.590285585788172e-05,0.0,0.01975486845064088,0.0,0.0,307500,24262,2255176,3088,0,0,274,284,14,0,10.423893,20.653393916666666,0.12610117552000003,2000-2024,572,2590026,0.01981077130649876
2010,Africa,0.0,0.0,0.002783812949640288,0.0,0.0,7765876,0,4402477,203202,2770,20000,0,639,200,8,4.425654,25.12109925,0.6802298325000001,2000-2024,20847,12374325,0.002783812949640288
2010,Asia,0.008081492367497866,0.0,0.10691563003697734,0.008218083341234474,0.000920676495685977,41482602,16482,179257510,6892324,20025,0,780,6254,850,66,5.479263,21.94503825,0.05547749666666666,2000-2024,7950,227668943,0.12413588224139564
2010,Europe,0.006786410351450618,0.0019389763116217946,0.04046166728442902,0.033667870741651784,0.008725386663072413,0,11,303028,531884,7196,0,56161,181,68,61,10.703582,8.6894898125,-0.4413760466666665,2000-2024,56471,842119,0.09158031135222564
2010,North America,0.0,0.0,6.469083754918493e-05,0.06574702922990444,0.0,0,0,1200474,1289834,0,0,0,367,436,0,15.939458,25.228498083333335,0.9803606258333333,2000-2024,803,2490308,0.06581172006745363
2010,Oceania,0.0,0.0,0.498754936827328,0.18649808142255497,0.0,0,0,202017,45509,0,0,0,37,4,0,28.170124,25.058768375,0.3150213524166667,2000-2024,41,247526,0.685253018249883
2010,South America,0.003710456487519676,0.0,0.06379284911176074,0.0,0.0,124500,57750,3451098,0,500,0,503,882,8,31,10.2502985,20.883673,0.22407261316666668,2000-2024,1424,3633848,0.06750330559928042
2011,Africa,0.0,0.0,0.045899738391105296,0.00045601700457815564,0.0,26173194,0,1446429,123508,0,0,0,672,120,0,4.535423,24.704729166666667,-0.07747141503333334,2000-2024,792,27743131,0.04635575539568345
2011,Asia,0.00046938939982933535,0.0009292713567839196,0.1885545273537499,0.013683189532568503,0.0,1750000,4182472,129727092,37412268,0,0,354,3775,2132,0,5.7879715,20.035153166666667,0.017597280166666666,2000-2024,6261,173071832,0.20363637764293166
2011,Europe,0.0,0.0,0.004186962967954982,0.00047930720760184657,0.0,0,0,24469,7085,0,0,36,25,11,0,10.27992,9.875453083333333,0.23774875250000005,2000-2024,72,31554,0.004666270175556828
2011,North America,0.03135581506464306,0.0019597386172006746,0.03328817313097246,0.17291830803822372,0.011299853850477796,2500000,122643,1632352,999198,13105,0,25,287,817,9,15.331171,25.253984666666668,0.07192714191666667,2000-2024,1138,5267298,0.25082188870151767
2011,Oceania,0.0,0.0,0.0,0.16333921385119327,0.00352391202620496,0,0,217,46900,120,0,0,0,4,0,26.746918,24.758921416666666,0.09641432400000001,2000-2024,4,47237,0.16686312587739824
2011,South America,0.0,0.0,0.1053046548234765,0.0,0.006271868675511581,0,38915,3622161,2000,1482,0,20,1392,16,1,10.323616,20.653028666666664,-0.04052289316666667,2000-2024,1429,3664558,0.11157652349898808
2012,Africa,0.0,0.0,0.04517540876389797,0.004512557226945716,0.0,12973900,7500,9335212,471842,0,0,0,852,160,0,4.3236566,24.69841108333333,0.0004282019999999904,2000-2024,1012,22788454,0.049687965990843685
2012,Asia,3.88736133497677e-06,6.541907651464872e-05,0.062354690907367026,0.01866255570304352,0.0,16800000,130768,53549806,18882610,0,0,403,2252,2584,0,5.8809824,20.682047916666665,-0.1605730164166667,2000-2024,5239,89363184,0.08108655304826017
2012,Europe,0.018507376082488123,0.0006104727566802574,0.02121165886039694,2.7162449034605924e-05,0.0,5800,442844,123207,310,604,0,1056,211,1,6,10.523652,9.454516466666666,-0.0018508908333333407,2000-2024,1274,572765,0.04035667014859993
2012,North America,0.07680028948847667,0.0,0.0008064024732996065,0.306250921866217,0.003072009555930298,391485,0,94306,853727,2847,0,123,67,319,3,14.9578495,25.265981083333333,0.7329129566666667,2000-2024,512,1342365,0.38692962338392356
2012,Oceania,0.0,0.0,0.0450097800655124,0.009622133832475432,0.0,0,0,240381,24062,0,0,0,24,17,0,24.438164,24.605595416666667,-0.18965172750000003,2000-2024,41,264443,0.054631913897987834
2012,South America,0.04485642005846638,0.0,0.01146294130874747,0.00043015516078255,0.006144704295030358,5391900,30113,675737,34630,3027,0,252,142,24,12,10.888324,20.631098333333334,0.203172367,2000-2024,430,6135407,0.06289422082302676
2013,Africa,0.024835022890778286,0.0,0.006474002616088947,0.0015984303466317854,0.0,5080000,0,2280876,201873,5016,0,0,731,216,1,4.1821504,24.83187008333333,0.2125740043333333,2000-2024,948,7567765,0.03290745585349902
2013,Asia,0.0,0.0,0.0829414952119086,0.07550199819853987,0.0,5000000,68500,26639524,48206971,0,0,984,8580,7984,0,5.875582,20.47764625,0.18535933366666665,2000-2024,17548,79914995,0.15844349341044847
2013,Europe,0.0,0.0,0.08482845638036189,0.022959042356033292,0.0,0,11325,1418175,22306,0,0,789,63,36,9,10.153514,9.478972166666667,0.2844744828333334,2000-2024,897,1451806,0.10778749873639518
2013,North America,0.0007569139966273188,0.0015138279932546375,0.030768993816750984,0.08217829960652051,0.0026809949409780775,0,0,220772,349474,2375,0,29,101,350,22,14.98417,25.506084416666667,-0.29873473766666664,2000-2024,502,572621,0.11789903035413153
2013,Oceania,0.0518583528310716,0.0,0.00012601778193729526,0.12728291998128216,0.0230621431913898,6384,0,45227,7500,1440,0,0,0,6,3,21.611397,24.834212625,0.4203009598333334,2000-2024,9,60551,0.20232943378568086
2013,South America,0.0,0.030280008994827974,0.05601801214301776,0.003542770407015966,0.0,418520,110191,1401274,63876,0,0,19,345,6,0,10.602688,20.500751625,0.11879872933333335,2000-2024,370,1993861,0.0898407915448617
2014,Africa,0.0,0.0,0.005459679529103989,0.016682374100719426,0.0,6795326,0,950022,131112,0,0,0,507,67,0,4.0660644,24.8178805,0.22633902025,2000-2024,574,7876460,0.022142053629823414
2014,Asia,0.011636804304541577,5.653503365886034e-05,0.09288963923390538,0.07919804209727885,0.0,31726000,1017000,38037275,25307218,0,0,409,2586,1147,0,5.9299,20.553382,0.05031246708333336,2000-2024,4142,96087493,0.18378102066938468
2014,Europe,0.0,0.0,0.020734423964686458,0.006594699599016073,0.0,0,93300,1132804,18095,0,0,94,141,34,0,9.666639,10.468689866666667,0.49312622449999993,2000-2024,269,1244199,0.02732912356370253
2014,North America,0.00845384766722878,0.009310404721753793,0.006779463181562676,0.04509774311410905,0.00037241708825182685,4874545,8141,310205,245350,429,0,21,35,160,2,15.112221,25.583236666666668,-0.18136100125,2000-2024,218,5438670,0.07001387577290612
2014,Oceania,0.0,0.0,0.0014881141787552643,0.06405166120729995,0.00775067852129153,0,0,79580,88905,290,0,139,47,13,2,20.68731,24.635526291666665,0.08679724108333335,2000-2024,201,168775,0.07329045390734674
2014,South America,0.1489832471328986,0.0,0.008045086575219249,0.0,0.0010130874747020463,27051180,109257,1221482,18,13000,0,505,200,11,12,10.7466755,20.70390675,0.21604712741666665,2000-2024,728,28394937,0.15804142118281989
2015,Africa,0.07591223021582734,0.0,0.020384630477436234,0.0020384892086330935,0.0,30331228,66,2762968,222075,57003,0,126,981,192,3,3.7373765,24.934456,0.3537777233333333,2000-2024,1302,33373340,0.09833534990189666
2015,Asia,0.048934004930311935,0.0,0.03936297051294207,0.03970347018109415,0.003137117189722196,349931687,1059867,23010210,9828197,409664,11,3516,2074,688,19,5.967216,20.519608833333333,0.5956431325,2000-2024,6308,384239625,0.13113756281407035
2015,Europe,0.0,0.0,0.011116982848670688,0.0092269905987802,0.0006101661219125922,0,0,202830,17567,5977,0,3762,46,11,30,10.032112,10.070581875,0.8456508496666667,2000-2024,3849,226374,0.020954139569363484
2015,North America,0.017110851602023608,0.0,0.012654589657110736,0.06367397976391231,0.007260952782462057,800000,0,209991,82773,26400,0,0,120,340,12,14.594898,25.881329833333336,0.28928808975000003,2000-2024,472,1119164,0.10070037380550871
2015,Oceania,0.004019372952737483,0.0,0.04155638745905475,0.15132466073935424,0.021738137576041178,2622200,0,20500,291206,743,24,0,7,33,2,19.449764,24.451543958333332,-0.010677255583333331,2000-2024,66,2934649,0.21863855872718765
2015,South America,0.0,0.002797571396447043,0.04470152912075557,0.0005714189341128851,0.0,0,200620,1310233,26500,119032,0,21,260,18,12,10.223173,21.201992666666666,0.6068100875,2000-2024,311,1656385,0.0480705194513155
2016,Africa,0.0,0.0,0.012082701111837802,0.001132603008502289,0.0,11641000,750020,1289529,37272,0,0,11,826,97,0,3.7283998,25.168312166666666,0.6955812675,2000-2024,934,13717821,0.013215304120340091
